# --- FROM UK_240416_floors_1to3.dat + diaphragms / rated wall / seismic LC1 ---
# 1F-3F frame; 2F semi-rigid floor (FLOOR_MAG=2), R semi-rigid roof (ROOF_MAG=2).
# 1F rated wall M=2; LC1 seismic X on 2F/3F diaphragms.

# --- MATERIAL(MATE) ---
# MATE,   ID,       NAME,        E,        G,    Gamma,    Alpha,       Fy
#     ,     ,           ,    N/mm2,    N/mm2,    kN/m3,        -,    N/mm2

MATE, 0, E120F330, 12000, 800, 5, 0, 22,
MATE, 2, FC24, 22669, 9445, 24, 0, 16,

# --- SECTION(SECT) ---
# SECT,   ID,       NAME,    MAT,   TYPE,     DIM1,     DIM2,     DIM3,     DIM4
#     ,     ,           ,       ,       ,       mm,       mm,       mm,       mm
#   TYPE: 0=RECT  1=CIRC  2=I  3=CHS  4=RHS
#   DIM3,DIM4: optional; omit for types with fewer dimensions

SECT,      0,    120x120,      0,      0,      120,      120
SECT,      3,    300x450,      2,      0,      450,      300
SECT,      4,  G:120x300,      0,      0,      300,      120
SECT,      5,    120x300,      0,      0,      300,      120
SECT,      6,    120x120,      0,      0,      120,      120

# --- NODE ---
# NODE,   ID,         X,         Y,         Z
#     ,     ,         m,         m,         m

DMEM,   1151,     20,     90,    105,     87
DMEM,   1152,     20,    245,    250,    246
DMEM,   1153,     20,    250,    245,    249
DMEM,   1154,     20,    245,    242,    241
DMEM,   1155,     20,    245,    246,    242
DMEM,   1156,     20,    253,    248,    252
DMEM,   1157,     20,    248,    253,    249
DMEM,   1158,     20,    252,    248,    251
DMEM,   1159,     20,    248,    247,    251
DMEM,   1160,     20,     82,     83,    243
DMEM,   1161,     20,    239,     82,    243
DMEM,   1162,     20,     99,    278,    112
DMEM,   1163,     20,    278,     99,    279
DMEM,   1164,     20,     97,    278,     95
DMEM,   1165,     20,    278,    279,     95
DMEM,   1166,     20,    104,     96,     88
DMEM,   1167,     20,     96,    104,    238
DMEM,   1168,     20,     96,    113,     88
DMEM,   1169,     20,     96,    277,    113
DMEM,   1170,     20,     96,    238,    242
DMEM,   1171,     20,     96,    242,     95
DMEM,   1172,     20,    277,     96,    279
DMEM,   1173,     20,    279,     96,     95
DMEM,   1174,     20,     81,    235,     80
DMEM,   1175,     20,    235,    101,     80
DMEM,   1176,     20,    235,    234,    101
DMEM,   1177,     20,    235,    236,    234
DMEM,   1178,     20,     82,    235,     81
DMEM,   1179,     20,    235,     82,    239
DMEM,   1180,     20,    236,    235,    240
DMEM,   1181,     20,    235,    239,    240
DMEM,   1182,     20,    116,     94,    118
DMEM,   1183,     20,     94,    116,    263
DMEM,   1184,     20,    110,    116,    119
DMEM,   1185,     20,    116,    110,    263
DMEM,   1186,     20,    110,    108,    147
DMEM,   1187,     20,    263,    110,    147
DMEM,   1188,     20,    250,    254,     87
DMEM,   1189,     20,    254,     90,     87
DMEM,   1190,     20,    254,    250,    249
DMEM,   1191,     20,    253,    254,    249
DMEM,   1192,     20,    265,    268,    269
DMEM,   1193,     20,    265,    269,    266
DMEM,   1194,     20,    256,    253,    252
DMEM,   1195,     20,    253,    256,    257
DMEM,   1196,     20,    255,    256,    251
DMEM,   1197,     20,    256,    252,    251
DMEM,   1198,     20,    261,    265,    266
DMEM,   1199,     20,    265,    261,    260
DMEM,   1200,     20,    256,    261,    257
DMEM,   1201,     20,    261,    256,    260
DMEM,   1202,     20,    268,    264,    114
DMEM,   1203,     20,    265,    264,    268
DMEM,   1204,     20,     85,    247,     84
DMEM,   1205,     20,    247,     85,    251
DMEM,   1206,     20,    247,    244,    243
DMEM,   1207,     20,    248,    244,    247
DMEM,   1208,     20,    245,    244,    249
DMEM,   1209,     20,    244,    248,    249
DMEM,   1210,     20,    244,    239,    243
DMEM,   1211,     20,    239,    244,    240
DMEM,   1212,     20,    240,    244,    241
DMEM,   1213,     20,    244,    245,    241
DMEM,   1214,     20,     92,     94,    263
DMEM,   1215,     20,     92,    263,    147
DMEM,   1216,     20,    267,    120,    118
DMEM,   1217,     20,     94,    267,    118
DMEM,   1218,     20,     92,    267,     94
DMEM,   1219,     20,    267,     92,    262
DMEM,   1220,     20,    120,    267,    269
DMEM,   1221,     20,    269,    267,    266
DMEM,   1222,     20,    267,    261,    266
DMEM,   1223,     20,    261,    267,    262
DMEM,   1224,     20,    261,    258,    257
DMEM,   1225,     20,    258,    261,    262
DMEM,   1226,     20,     92,    258,    262
DMEM,   1227,     20,    258,     92,     91
DMEM,   1228,     20,    258,    254,    253
DMEM,   1229,     20,    258,    253,    257
DMEM,   1230,     20,    258,     91,     90
DMEM,   1231,     20,    254,    258,     90
DMEM,   1232,     20,    107,    103,    108
DMEM,   1233,     20,    108,    103,    147
DMEM,   1234,     20,    103,     92,    147
DMEM,   1235,     20,     92,    103,     91
DMEM,   1236,     20,    114,    111,    117
DMEM,   1237,     20,    264,    111,    114
DMEM,   1238,     20,    259,    265,    260
DMEM,   1239,     20,    259,    264,    265
DMEM,   1240,     20,    111,    259,    109
DMEM,   1241,     20,    259,    111,    264
DMEM,   1242,     20,    259,    256,    255
DMEM,   1243,     20,    256,    259,    260
DMEM,   1244,     20,    259,     86,    109
DMEM,   1245,     20,     86,    259,    255
DMEM,   1246,     20,     86,    255,    251
DMEM,   1247,     20,     85,     86,    251

# --- DIAPHRAGM CONNECTION(DCON) ---
# DCON, DIAP, TRGT,     ID, CONN,      TOL,  SPACING
#     ,     ,     ,       ,     ,        m,        m
#   TRGT: 0=AUTO  1=ELEM  2=NODE
#   ID: target element/node ID (blank when TRGT=0)
#   CONN: 0=RIGID in-plane  1=OPEN/disconnected
#   SPACING: optional metadata (blank allowed)

# DCON AUTO removed: ties every member to the diaphragm and is not needed when
# floor nodes are shared with DMEM. Use explicit DCON per beam if required.

# --- WOOD RATED WALL(WWLL) ---
# WWLL,   ID,       NAME, MODEL,        M,        L,        H,  DIR,             RA,     N1,     N2,     N3,     N4,   DIAP, LAYO
#     ,     ,           ,     ,        -,        m,        m,     ,            rad,       ,       ,       ,       ,       ,     
#   MODEL: 0=equivalent brace  1=shear panel  2=membrane(reserved)
#   DIR: 0=X  1=Y
#   N1..N4: corner nodes (bottom line N1-N2, top line N3-N4)
#   DIAP: diaphragm ID for in-plane MPC tie (blank=none)
#   LAYO: 0=single brace  1=X-brace pair (default)

# 1F west edge (x=0) between y=6.885-7.795, wall multiplier M=2.0

WWLL,      1,    W1_WEST,    0,      2.0,     0.91,    2.735,    0,   0.0083333333,      0,      1,      3,      2,       ,    1
WWLL,      2,    W1_WEST,    0,      2.0,     0.91,    2.735,    0,   0.0083333333,     62,      63,     55,      54,       ,    1
WWLL,      3,    W1_WEST,    0,      2.0,     0.91,    2.735,    0,   0.0083333333,     63,     117,     114,      55,       ,    1
WWLL,      4,    W1_WEST,    0,      2.0,     0.91,    2.735,    0,   0.0083333333,     28,     29,     53,      52,       ,    1
WWLL,      5,    W1_WEST,    0,      2.0,     0.91,    2.735,    0,   0.0083333333,     30,     31,     1,      0,       ,    1
WWLL,     11,    W1_WEST,    0,      2.0,     0.91,    2.735,    0,   0.0083333333,    115,     116,     119,      57,       ,    1
WWLL,     12,    W1_WEST,    0,      2.0,     0.91,    2.735,    0,   0.0083333333,    64,     65,     57,      56,       ,    1
WWLL,     13,    W1_WEST,    0,      2.0,     0.91,    2.735,    0,   0.0083333333,    115,     116,     119,      57,       ,    1
WWLL,     14,    W1_WEST,    0,      2.0,     0.91,    2.735,    0,   0.0083333333,     63,     117,     114,      55,       ,    1
WWLL,     15,    W1_WEST,    0,      2.0,     0.91,    2.735,    0,   0.0083333333,    115,     116,     119,      57,       ,    1
WWLL,     16,    W1_WEST,    0,      2.0,     0.91,    2.735,    0,   0.0083333333,     29,     100,     113,      53,       ,    1
WWLL,     17,    W1_WEST,    0,      2.0,     0.91,    2.735,    0,   0.0083333333,    31,     101,     80,      1,       ,    1

# --- LOAD NAME(LNME) ---
# LNME,   LC,       NAME

LNME,      1,        EQX

# --- DIAPHRAGM LOAD(DLOD) ---
# DLOD, DIAP,   LC, TYPE,         PX,         PY
#     ,     ,     ,     ,      kN/m2,      kN/m2
#   TYPE: 0=AREA(PX,PY)  1=LINE(N1,N2,PX,PY)  2=MBTR(ELEM,PX,PY)
#         3=MASS(MASS,AX,AY)  4=WGHT(WGHT,AX,AY)
#   MBTR: member-transfer metadata
#   AX,AY: seismic acceleration coefficients for MASS/WGHT

#         3=MASS(MASS,AX,AY kg/m2)  4=WGHT(WGHT,AX,AY kN/m2)

DLOD,     10,    1,    0,      0.407,        0.0
DLOD,     20,    1,    0,      0.367,        0.0
